FSMtype	States	Inputs	Outputs	Reduced	StronglyConnected	AccessSmax	AccessSmean	AccessSmedian	AccessSvariance	SepSmax	SepSmean	SepSmedian	SepSvariance	noSVS	SVSmax	SVSmean	SVSmedian	SVSvariance	ADSmax	ADSmean	ADSmedian	ADSvariance
4	10	2	2	1	1	4	2.000000	1.500000	1.200000	2	1.044444	1.000000	0.042469	0	4	3.200000	4.000000	0.160000	4	3.400000	4.000000	0.240000	DFA_R10_fsllo.fsm
4	10	2	2	1	1	5	2.200000	3.500000	1.960000	2	1.111111	1.000000	0.098765	2	3	2.875000	3.000000	0.109375	-1	-1	-1	-1	DFA_R10_fWymK.fsm
4	10	2	2	1	1	4	2.400000	2.500000	1.840000	3	1.200000	2.000000	0.248889	1	4	3.111111	2.000000	0.543210	-1	-1	-1	-1	DFA_R10_g1M9L.fsm
4	10	2	2	1	1	6	3.600000	4.500000	3.840000	2	1.200000	1.000000	0.160000	0	4	3.400000	4.000000	0.240000	4	3.800000	4.000000	0.160000	DFA_R10_gC5SM.fsm
4	10	2	2	1	1	5	2.900000	4.500000	2.490000	2	1.066667	1.000000	0.062222	1	4	3.111111	4.000000	0.320988	-1	-1	-1	-1	DFA_R10_gR2YW.fsm
4	10	2	2	1	1	6	3.500000	4.500000	3.450000	3	1.155556	1.000000	0.220247	0	4	3.300000	3.500000	0.610000	4	3.600000	3.000000	0.240000	DFA_R10_GZQ4m.fsm
4	10	2	2	1	1	4	2.200000	2.500000	1.560000	3	1.111111	1.000000	0.143210	1	4	3.000000	3.000000	0.222222	-1	-1	-1	-1	DFA_R10_HfIKK.fsm
4	10	2	2	1	1	4	2.300000	2.500000	1.610000	3	1.111111	1.000000	0.143210	1	4	3.000000	3.000000	0.222222	-1	-1	-1	-1	DFA_R10_hn0Ch.fsm
4	10	2	2	1	1	6	2.900000	2.500000	2.890000	4	1.600000	1.000000	0.862222	1	7	4.111111	7.000000	3.432099	-1	-1	-1	-1	DFA_R10_hpYbe.fsm
4	10	2	2	1	1	4	2.100000	3.500000	1.290000	4	2.000000	3.000000	0.844444	2	7	4.375000	4.500000	4.234375	-1	-1	-1	-1	DFA_R10_HZRM2.fsm
4	10	2	2	1	1	7	4.100000	4.500000	5.690000	3	1.111111	2.000000	0.143210	0	5	3.700000	4.000000	0.810000	6	4.500000	5.000000	1.450000	DFA_R10_IhzsG.fsm
4	10	2	2	1	1	5	2.500000	3.500000	2.250000	2	1.088889	1.000000	0.080988	0	4	3.000000	3.000000	0.400000	5	3.800000	3.000000	0.960000	DFA_R10_ImV9J.fsm
4	10	2	2	1	1	4	2.200000	3.500000	1.560000	2	1.088889	1.000000	0.080988	0	4	3.200000	4.000000	0.360000	4	3.400000	3.500000	0.240000	DFA_R10_irmWd.fsm
4	10	2	2	1	1	4	2.100000	3.500000	1.290000	2	1.111111	1.000000	0.098765	0	4	3.300000	3.000000	0.210000	5	3.600000	4.000000	0.640000	DFA_R10_IxiiD.fsm
4	10	2	2	1	1	7	3.100000	4.500000	4.890000	2	1.133333	1.000000	0.115556	0	4	2.900000	3.000000	0.490000	5	3.600000	3.500000	0.840000	DFA_R10_Jmdwp.fsm
4	10	2	2	1	1	4	2.100000	3.500000	1.290000	4	1.266667	1.000000	0.417778	2	5	3.375000	4.500000	0.734375	-1	-1	-1	-1	DFA_R10_Jz0yq.fsm
4	10	2	2	1	1	5	2.500000	3.500000	2.250000	4	1.200000	1.000000	0.337778	2	6	3.750000	4.500000	1.437500	-1	-1	-1	-1	DFA_R10_K4oBV.fsm
4	10	2	2	1	1	4	2.100000	3.000000	1.290000	2	1.133333	1.000000	0.115556	1	4	3.111111	3.000000	0.098765	-1	-1	-1	-1	DFA_R10_KeU6T.fsm
4	10	2	2	1	1	5	2.900000	4.500000	2.490000	3	1.200000	2.000000	0.204444	2	5	3.000000	3.000000	0.750000	-1	-1	-1	-1	DFA_R10_lwEcI.fsm
4	10	2	2	1	1	6	3.300000	4.500000	3.210000	3	1.133333	1.000000	0.160000	1	4	3.000000	4.000000	0.666667	-1	-1	-1	-1	DFA_R10_lYJtz.fsm
4	10	2	2	1	1	5	2.800000	4.000000	2.160000	2	1.066667	1.000000	0.062222	0	4	3.100000	3.000000	0.290000	4	3.600000	3.500000	0.240000	DFA_R10_MM71M.fsm
4	10	2	2	1	1	5	2.900000	4.500000	2.490000	2	1.088889	1.000000	0.080988	0	4	3.200000	3.000000	0.360000	4	3.500000	3.000000	0.450000	DFA_R10_NOMJl.fsm
4	10	2	2	1	1	5	3.000000	4.500000	3.200000	3	1.155556	1.000000	0.175802	0	4	3.000000	3.500000	0.400000	-1	-1	-1	-1	DFA_R10_NtkD1.fsm
4	10	2	2	1	1	5	2.400000	3.500000	2.240000	4	1.333333	1.000000	0.488889	0	6	4.300000	4.000000	1.410000	-1	-1	-1	-1	DFA_R10_oqENV.fsm
4	10	2	2	1	1	7	3.400000	4.500000	4.440000	2	1.155556	2.000000	0.131358	1	4	3.222222	2.000000	0.395062	-1	-1	-1	-1	DFA_R10_OuZvi.fsm
4	10	2	2	1	1	7	3.700000	4.500000	4.810000	2	1.088889	1.000000	0.080988	1	4	3.222222	3.000000	0.395062	-1	-1	-1	-1	DFA_R10_owvhm.fsm
4	10	2	2	1	1	4	2.000000	3.500000	1.200000	4	1.288889	2.000000	0.383210	0	5	3.700000	4.000000	1.010000	-1	-1	-1	-1	DFA_R10_PbBSt.fsm
4	10	2	2	1	1	4	2.200000	3.500000	1.560000	3	1.266667	2.000000	0.284444	0	5	3.700000	3.500000	0.410000	-1	-1	-1	-1	DFA_R10_PG4ai.fsm
4	10	2	2	1	1	3	1.900000	2.500000	0.890000	3	1.111111	1.000000	0.143210	1	4	3.000000	3.000000	0.444444	-1	-1	-1	-1	DFA_R10_pR661.fsm
4	10	2	2	1	1	4	2.200000	3.500000	1.560000	4	1.644444	2.000000	0.629136	2	5	3.125000	3.500000	1.609375	-1	-1	-1	-1	DFA_R10_PtQSx.fsm
4	10	2	2	1	1	5	2.500000	1.500000	2.250000	3	1.155556	1.000000	0.220247	1	5	3.666667	4.000000	0.666667	-1	-1	-1	-1	DFA_R10_PwEy1.fsm
4	10	2	2	1	1	3	1.900000	1.500000	0.890000	2	1.155556	1.000000	0.131358	0	4	3.200000	3.500000	0.360000	4	3.500000	3.000000	0.450000	DFA_R10_pXkfK.fsm
4	10	2	2	1	1	4	2.300000	2.000000	1.610000	2	1.111111	1.000000	0.098765	0	4	3.200000	3.000000	0.360000	4	3.400000	3.000000	0.240000	DFA_R10_QdqWH.fsm
4	10	2	2	1	1	4	2.300000	3.000000	1.610000	3	1.200000	1.000000	0.204444	5	4	3.400000	4.000000	0.240000	-1	-1	-1	-1	DFA_R10_qHy6u.fsm
4	10	2	2	1	1	4	2.200000	1.500000	1.560000	2	1.111111	1.000000	0.098765	0	5	3.300000	4.500000	0.610000	5	3.600000	4.000000	0.840000	DFA_R10_QjxA9.fsm
4	10	2	2	1	1	5	2.900000	3.500000	2.490000	3	1.311111	1.000000	0.303210	0	5	3.600000	3.000000	0.840000	-1	-1	-1	-1	DFA_R10_R0EOw.fsm
4	10	2	2	1	1	6	3.000000	3.000000	3.000000	3	1.244444	1.000000	0.273580	3	7	3.285714	3.000000	2.775510	-1	-1	-1	-1	DFA_R10_rNxhv.fsm
4	10	2	2	1	1	4	2.100000	3.500000	1.290000	3	1.133333	2.000000	0.160000	2	5	3.375000	3.000000	0.734375	-1	-1	-1	-1	DFA_R10_RRiGL.fsm
4	10	2	2	1	1	4	2.200000	3.000000	1.560000	3	1.377778	1.000000	0.368395	1	6	4.555556	5.000000	1.135802	-1	-1	-1	-1	DFA_R10_Rs9fo.fsm
4	10	2	2	1	1	4	2.300000	3.500000	1.610000	4	1.511111	1.000000	0.605432	1	7	4.444444	3.000000	3.358025	-1	-1	-1	-1	DFA_R10_S0HVu.fsm
4	10	2	2	1	1	6	3.200000	3.500000	3.360000	3	1.200000	2.000000	0.204444	0	5	3.200000	4.000000	0.760000	7	4.800000	5.500000	3.360000	DFA_R10_ShBUW.fsm
4	10	2	2	1	1	4	2.000000	3.000000	1.200000	2	1.066667	1.000000	0.062222	0	4	3.000000	2.500000	0.400000	-1	-1	-1	-1	DFA_R10_sLYdd.fsm
4	10	2	2	1	1	3	2.000000	1.500000	1.000000	3	1.133333	1.000000	0.160000	1	5	3.333333	3.000000	0.666667	-1	-1	-1	-1	DFA_R10_sXydP.fsm
4	10	2	2	1	1	4	2.400000	4.000000	1.840000	2	1.133333	1.000000	0.115556	1	4	3.222222	3.000000	0.395062	-1	-1	-1	-1	DFA_R10_TkP7B.fsm
4	10	2	2	1	1	5	2.300000	2.500000	2.010000	2	1.111111	1.000000	0.098765	0	4	3.200000	3.000000	0.160000	5	3.800000	5.000000	0.560000	DFA_R10_U2aAR.fsm
4	10	2	2	1	1	5	2.800000	3.500000	2.160000	3	1.133333	2.000000	0.160000	2	4	3.250000	2.500000	0.437500	-1	-1	-1	-1	DFA_R10_UDWjW.fsm
4	10	2	2	1	1	4	2.400000	3.000000	1.840000	2	1.044444	1.000000	0.042469	1	3	3.000000	3.000000	0.000000	-1	-1	-1	-1	DFA_R10_uQ0NU.fsm
4	10	2	2	1	1	3	2.000000	2.500000	1.000000	4	1.622222	3.000000	0.946173	0	7	4.100000	3.500000	3.690000	7	4.200000	3.500000	3.360000	DFA_R10_vBAx0.fsm
4	10	2	2	1	1	4	2.100000	1.500000	1.290000	2	1.111111	1.000000	0.098765	1	4	2.888889	4.000000	0.320988	-1	-1	-1	-1	DFA_R10_vGM9e.fsm
4	10	2	2	1	1	4	2.100000	2.500000	1.290000	2	1.066667	1.000000	0.062222	0	4	3.100000	3.000000	0.090000	4	3.400000	3.500000	0.240000	DFA_R10_vmqOl.fsm
4	10	2	2	1	1	7	3.100000	3.500000	4.890000	2	1.111111	1.000000	0.098765	1	4	3.000000	4.000000	0.444444	-1	-1	-1	-1	DFA_R10_vMuuK.fsm
4	10	2	2	1	1	3	1.900000	2.000000	0.890000	4	1.133333	1.000000	0.293333	2	5	3.250000	3.500000	0.937500	-1	-1	-1	-1	DFA_R10_vnLpa.fsm
4	10	2	2	1	1	5	2.500000	4.500000	2.250000	2	1.066667	1.000000	0.062222	0	4	3.100000	3.000000	0.290000	4	3.400000	4.000000	0.240000	DFA_R10_VtcR9.fsm
4	10	2	2	1	1	6	3.300000	4.500000	3.210000	2	1.133333	2.000000	0.115556	0	4	3.100000	3.500000	0.290000	-1	-1	-1	-1	DFA_R10_wYLVN.fsm
4	10	2	2	1	1	4	2.300000	2.500000	1.610000	3	1.111111	1.000000	0.143210	3	4	3.000000	3.000000	0.285714	-1	-1	-1	-1	DFA_R10_x8fCS.fsm
4	10	2	2	1	1	5	2.500000	4.500000	2.250000	3	1.155556	1.000000	0.175802	0	5	3.400000	3.500000	0.640000	-1	-1	-1	-1	DFA_R10_Xbd4y.fsm
4	10	2	2	1	1	5	2.700000	4.500000	2.010000	2	1.111111	1.000000	0.098765	0	4	3.200000	3.500000	0.160000	5	3.700000	4.000000	0.610000	DFA_R10_Y8yCx.fsm
4	10	2	2	1	1	4	2.100000	3.000000	1.290000	3	1.088889	1.000000	0.125432	0	4	3.000000	3.500000	0.400000	5	3.600000	3.500000	0.840000	DFA_R10_yfAXT.fsm
4	10	2	2	1	1	8	4.300000	4.500000	6.810000	2	1.066667	1.000000	0.062222	0	4	3.000000	3.000000	0.200000	-1	-1	-1	-1	DFA_R10_yrpHP.fsm
4	10	2	2	1	1	4	2.100000	1.500000	1.290000	4	2.022222	3.000000	0.910617	0	7	4.100000	5.500000	3.290000	-1	-1	-1	-1	DFA_R10_ZF2Oq.fsm
4	10	2	2	1	1	4	2.200000	3.500000	1.560000	3	1.200000	1.000000	0.248889	0	5	3.300000	2.500000	1.010000	-1	-1	-1	-1	DFA_R10_zyKW6.fsm
4	20	2	2	1	1	6	3.550000	3.500000	3.047500	3	1.115789	1.000000	0.123435	2	5	3.944444	3.500000	0.496914	-1	-1	-1	-1	DFA_R20.fsm
4	20	2	2	1	1	6	3.350000	4.500000	2.527500	3	1.131579	2.000000	0.124792	3	5	3.823529	5.000000	0.615917	-1	-1	-1	-1	DFA_R20_0iS1I.fsm
4	20	2	2	1	1	6	3.050000	4.500000	2.247500	2	1.100000	1.000000	0.090000	2	4	3.833333	4.000000	0.138889	-1	-1	-1	-1	DFA_R20_0pw7l.fsm
4	20	2	2	1	1	7	3.700000	4.500000	3.210000	3	1.115789	1.000000	0.112909	1	5	3.736842	4.000000	0.509695	-1	-1	-1	-1	DFA_R20_0SWQV.fsm
4	20	2	2	1	1	8	4.050000	5.500000	3.847500	3	1.173684	1.000000	0.175097	0	6	3.900000	5.500000	0.890000	-1	-1	-1	-1	DFA_R20_1eYWL.fsm
4	20	2	2	1	1	8	4.450000	5.500000	6.047500	3	1.210526	1.000000	0.218837	5	7	4.000000	2.000000	2.266667	-1	-1	-1	-1	DFA_R20_3Nlec.fsm
4	20	2	2	1	1	7	4.450000	5.500000	4.747500	3	1.168421	1.000000	0.192687	2	6	4.055556	4.500000	0.719136	-1	-1	-1	-1	DFA_R20_3VikA.fsm
4	20	2	2	1	1	8	3.950000	5.500000	5.047500	3	1.221053	1.000000	0.235346	4	6	3.875000	4.000000	1.234375	-1	-1	-1	-1	DFA_R20_489JE.fsm
4	20	2	2	1	1	5	3.150000	4.500000	2.027500	3	1.142105	2.000000	0.132438	4	5	3.750000	4.500000	0.812500	-1	-1	-1	-1	DFA_R20_4lG5R.fsm
4	20	2	2	1	1	6	3.100000	1.500000	2.190000	2	1.105263	1.000000	0.094183	1	5	3.842105	3.000000	0.238227	-1	-1	-1	-1	DFA_R20_5eNk9.fsm
4	20	2	2	1	1	5	3.150000	4.500000	2.027500	3	1.326316	1.000000	0.325097	5	6	4.266667	4.000000	1.262222	-1	-1	-1	-1	DFA_R20_5vfkZ.fsm
4	20	2	2	1	1	8	4.250000	5.500000	5.087500	3	1.194737	2.000000	0.177867	1	6	3.947368	5.000000	0.681440	-1	-1	-1	-1	DFA_R20_66zfd.fsm
4	20	2	2	1	1	8	3.800000	3.500000	4.660000	2	1.094737	1.000000	0.085762	1	4	3.736842	4.000000	0.193906	-1	-1	-1	-1	DFA_R20_6CKRc.fsm
4	20	2	2	1	1	6	3.400000	2.500000	2.740000	3	1.110526	1.000000	0.108837	0	5	3.850000	4.500000	0.327500	-1	-1	-1	-1	DFA_R20_6OuXh.fsm
4	20	2	2	1	1	5	2.900000	4.500000	1.690000	4	1.231579	1.500000	0.283213	1	6	3.947368	3.000000	1.102493	-1	-1	-1	-1	DFA_R20_6uqhK.fsm
4	20	2	2	1	1	6	3.100000	3.500000	2.290000	3	1.110526	1.000000	0.119363	1	5	3.789474	4.000000	0.271468	-1	-1	-1	-1	DFA_R20_6zKG5.fsm
4	20	2	2	1	1	6	3.300000	3.500000	2.410000	4	1.142105	1.000000	0.195596	1	5	4.000000	4.000000	0.526316	-1	-1	-1	-1	DFA_R20_7jo6T.fsm
4	20	2	2	1	1	7	3.500000	2.000000	3.450000	3	1.115789	1.000000	0.123435	1	5	3.789474	3.000000	0.376731	-1	-1	-1	-1	DFA_R20_7q9Ts.fsm
4	20	2	2	1	1	7	3.500000	2.500000	3.350000	3	1.121053	1.000000	0.116925	0	6	3.850000	4.500000	0.627500	7	4.900000	5.000000	1.190000	DFA_R20_7uSTY.fsm
4	20	2	2	1	1	5	3.150000	4.500000	2.027500	3	1.157895	1.000000	0.143490	2	5	3.833333	4.000000	0.805556	-1	-1	-1	-1	DFA_R20_8RMme.fsm
4	20	2	2	1	1	5	3.350000	2.500000	2.127500	3	1.236842	2.000000	0.264958	3	6	3.823529	3.000000	1.204152	-1	-1	-1	-1	DFA_R20_9qtIl.fsm
4	20	2	2	1	1	6	3.100000	4.500000	2.290000	3	1.131579	1.000000	0.145845	3	6	4.000000	6.000000	0.705882	-1	-1	-1	-1	DFA_R20_9rvEr.fsm
4	20	2	2	1	1	6	4.250000	5.500000	2.787500	3	1.136842	1.000000	0.128643	0	5	3.950000	4.000000	0.347500	-1	-1	-1	-1	DFA_R20_aJCWW.fsm
4	20	2	2	1	1	5	2.900000	1.500000	1.690000	2	1.126316	1.500000	0.110360	2	5	4.000000	4.000000	0.555556	-1	-1	-1	-1	DFA_R20_Av6QO.fsm
4	20	2	2	1	1	9	4.050000	7.500000	6.547500	3	1.110526	1.000000	0.108837	1	5	3.842105	4.000000	0.343490	-1	-1	-1	-1	DFA_R20_Ax7ZY.fsm
4	20	2	2	1	1	7	3.700000	6.000000	3.210000	3	1.142105	1.000000	0.142964	0	6	4.150000	5.000000	0.827500	-1	-1	-1	-1	DFA_R20_B6rFo.fsm
4	20	2	2	1	1	8	3.700000	4.500000	4.210000	2	1.115789	1.000000	0.102382	9	5	3.909091	3.000000	0.446281	-1	-1	-1	-1	DFA_R20_B8hnG.fsm
4	20	2	2	1	1	7	3.400000	2.500000	3.140000	3	1.105263	1.000000	0.104709	4	4	3.750000	4.000000	0.187500	-1	-1	-1	-1	DFA_R20_bAjSh.fsm
4	20	2	2	1	1	6	3.750000	4.500000	3.387500	3	1.142105	1.000000	0.153490	2	5	3.888889	4.000000	0.320988	-1	-1	-1	-1	DFA_R20_bJJcV.fsm
4	20	2	2	1	1	6	3.150000	3.500000	2.327500	3	1.126316	1.000000	0.120886	0	5	3.900000	3.500000	0.490000	-1	-1	-1	-1	DFA_R20_BrScd.fsm
4	20	2	2	1	1	5	2.950000	2.500000	1.747500	2	1.115789	1.000000	0.102382	3	5	3.647059	3.000000	0.346021	-1	-1	-1	-1	DFA_R20_BxD44.fsm
4	20	2	2	1	1	7	3.500000	3.500000	3.350000	3	1.136842	1.000000	0.139169	1	8	4.315789	4.000000	1.689751	-1	-1	-1	-1	DFA_R20_C75o3.fsm
4	20	2	2	1	1	7	4.150000	2.500000	3.527500	3	1.126316	1.000000	0.141939	0	5	4.200000	4.000000	0.360000	-1	-1	-1	-1	DFA_R20_dd4yS.fsm
4	20	2	2	1	1	5	3.250000	4.500000	2.187500	3	1.121053	1.000000	0.116925	5	5	3.933333	5.000000	0.595556	-1	-1	-1	-1	DFA_R20_E1dWg.fsm
4	20	2	2	1	1	5	3.000000	4.500000	1.800000	3	1.142105	1.000000	0.153490	1	5	3.842105	3.000000	0.448753	-1	-1	-1	-1	DFA_R20_ECIkN.fsm
4	20	2	2	1	1	7	3.350000	5.500000	3.327500	3	1.152632	1.000000	0.160914	2	5	4.055556	4.000000	0.496914	-1	-1	-1	-1	DFA_R20_eDuKZ.fsm
4	20	2	2	1	1	5	3.050000	4.500000	1.847500	4	1.173684	1.000000	0.217202	3	5	4.117647	5.000000	0.456747	-1	-1	-1	-1	DFA_R20_EDZdh.fsm
4	20	2	2	1	1	8	4.000000	3.500000	5.400000	4	1.215789	3.000000	0.253435	2	6	4.555556	4.500000	0.691358	-1	-1	-1	-1	DFA_R20_ERlzC.fsm
4	20	2	2	1	1	7	3.700000	6.500000	3.610000	4	1.168421	2.000000	0.213740	4	6	4.125000	4.000000	0.859375	-1	-1	-1	-1	DFA_R20_F1OrN.fsm
4	20	2	2	1	1	7	3.700000	5.500000	3.810000	3	1.152632	1.000000	0.150388	1	5	3.421053	3.000000	0.349030	-1	-1	-1	-1	DFA_R20_f9u1J.fsm
4	20	2	2	1	1	8	4.000000	4.500000	5.100000	3	1.178947	1.000000	0.220609	1	6	4.210526	4.000000	0.903047	-1	-1	-1	-1	DFA_R20_G0xqM.fsm
4	20	2	2	1	1	6	3.050000	4.500000	2.247500	3	1.131579	1.000000	0.124792	3	6	4.000000	5.000000	0.588235	-1	-1	-1	-1	DFA_R20_gcNIu.fsm
4	20	2	2	1	1	5	2.900000	4.000000	1.690000	3	1.147368	1.000000	0.146704	4	5	3.812500	4.000000	0.402344	-1	-1	-1	-1	DFA_R20_gOdIa.fsm
4	20	2	2	1	1	7	3.300000	3.500000	3.410000	3	1.136842	1.000000	0.139169	3	5	3.764706	4.000000	0.532872	-1	-1	-1	-1	DFA_R20_GPHtp.fsm
4	20	2	2	1	1	7	3.400000	5.500000	3.540000	3	1.089474	1.000000	0.091994	1	5	4.052632	3.000000	0.365651	-1	-1	-1	-1	DFA_R20_Gwjqj.fsm
4	20	2	2	1	1	5	2.900000	4.500000	1.690000	2	1.100000	1.000000	0.090000	2	5	3.888889	4.000000	0.320988	-1	-1	-1	-1	DFA_R20_HZDL8.fsm
4	20	2	2	1	1	5	3.000000	2.500000	1.900000	4	1.178947	1.000000	0.220609	4	6	3.750000	4.000000	0.562500	-1	-1	-1	-1	DFA_R20_I9Ixx.fsm
4	20	2	2	1	1	7	3.750000	6.500000	4.287500	3	1.121053	2.000000	0.127452	2	5	3.888889	4.500000	0.432099	-1	-1	-1	-1	DFA_R20_igjBa.fsm
4	20	2	2	1	1	6	3.250000	2.500000	2.287500	3	1.131579	1.000000	0.156371	5	7	3.933333	4.000000	1.395556	-1	-1	-1	-1	DFA_R20_ILGAE.fsm
4	20	2	2	1	1	7	3.550000	6.500000	3.347500	3	1.115789	1.000000	0.123435	3	5	3.705882	5.000000	0.442907	-1	-1	-1	-1	DFA_R20_iMGBv.fsm
4	20	2	2	1	1	5	2.950000	2.500000	1.747500	2	1.147368	1.000000	0.125651	3	5	3.941176	3.000000	0.525952	-1	-1	-1	-1	DFA_R20_IqRdt.fsm
4	20	2	2	1	1	9	4.000000	7.500000	6.100000	3	1.178947	1.000000	0.189030	3	6	4.117647	4.000000	1.044983	-1	-1	-1	-1	DFA_R20_JSjHb.fsm
4	20	2	2	1	1	7	3.250000	1.500000	2.987500	3	1.110526	1.000000	0.108837	0	5	3.850000	3.500000	0.227500	-1	-1	-1	-1	DFA_R20_KARQe.fsm
4	20	2	2	1	1	5	2.900000	3.500000	1.690000	3	1.121053	1.000000	0.116925	1	5	3.947368	4.000000	0.365651	-1	-1	-1	-1	DFA_R20_kfpSH.fsm
4	20	2	2	1	1	6	3.550000	4.500000	3.047500	3	1.142105	1.000000	0.142964	3	5	3.882353	5.000000	0.456747	-1	-1	-1	-1	DFA_R20_kjapV.fsm
4	20	2	2	1	1	5	3.000000	3.500000	1.900000	2	1.136842	2.000000	0.118116	0	6	3.950000	4.000000	0.647500	-1	-1	-1	-1	DFA_R20_kqfJ7.fsm
4	20	2	2	1	1	6	3.450000	5.000000	3.147500	3	1.121053	1.000000	0.116925	2	5	3.666667	3.000000	0.333333	-1	-1	-1	-1	DFA_R20_KWMY6.fsm
4	20	2	2	1	1	7	3.650000	6.500000	3.427500	3	1.163158	2.000000	0.147064	1	5	4.000000	3.000000	0.526316	-1	-1	-1	-1	DFA_R20_lHvfH.fsm
4	20	2	2	1	1	9	4.100000	6.000000	5.490000	3	1.121053	1.000000	0.137978	2	5	4.000000	3.500000	0.222222	-1	-1	-1	-1	DFA_R20_LNEHz.fsm
4	20	2	2	1	1	6	3.150000	5.500000	2.327500	4	1.210526	1.000000	0.260942	1	6	4.315789	3.000000	0.742382	-1	-1	-1	-1	DFA_R20_mCK4I.fsm
4	20	2	2	1	1	8	5.000000	6.500000	5.200000	4	1.410526	3.000000	0.547258	3	8	4.058824	3.000000	1.820069	-1	-1	-1	-1	DFA_R20_msMHG.fsm
4	20	2	2	1	1	7	3.400000	4.000000	2.940000	4	1.200000	2.000000	0.254737	5	6	3.933333	3.000000	0.728889	-1	-1	-1	-1	DFA_R20_MvVEZ.fsm
4	20	2	2	1	1	6	3.100000	2.500000	2.190000	2	1.094737	1.000000	0.085762	1	5	3.842105	4.000000	0.554017	-1	-1	-1	-1	DFA_R20_ngEGe.fsm
4	20	2	2	1	1	6	3.000000	5.500000	2.100000	3	1.110526	1.000000	0.108837	1	5	3.894737	4.000000	0.409972	-1	-1	-1	-1	DFA_R20_O4Z0m.fsm
4	20	2	2	1	1	9	3.800000	4.500000	5.460000	3	1.142105	1.000000	0.164017	0	5	3.850000	3.500000	0.627500	-1	-1	-1	-1	DFA_R20_O7IdJ.fsm
4	20	2	2	1	1	5	2.750000	3.500000	1.387500	3	1.131579	1.000000	0.124792	1	5	3.736842	3.000000	0.614958	-1	-1	-1	-1	DFA_R20_OfDkB.fsm
4	20	2	2	1	1	8	3.550000	5.500000	4.547500	3	1.126316	1.000000	0.141939	1	5	3.842105	3.000000	0.659280	-1	-1	-1	-1	DFA_R20_omNBT.fsm
4	20	2	2	1	1	7	3.800000	3.500000	3.460000	3	1.105263	1.000000	0.104709	0	5	3.700000	3.500000	0.310000	-1	-1	-1	-1	DFA_R20_ooUvk.fsm
4	20	2	2	1	1	7	3.600000	6.500000	3.140000	3	1.126316	1.000000	0.131413	1	5	3.894737	5.000000	0.304709	-1	-1	-1	-1	DFA_R20_p0Q3c.fsm
4	20	2	2	1	1	5	2.800000	2.500000	1.460000	4	1.163158	1.000000	0.189169	5	6	3.933333	4.000000	1.128889	-1	-1	-1	-1	DFA_R20_PgJPU.fsm
4	20	2	2	1	1	7	3.800000	3.500000	4.060000	3	1.157895	2.000000	0.154017	3	5	3.705882	4.000000	0.442907	-1	-1	-1	-1	DFA_R20_ptZcf.fsm
4	20	2	2	1	1	6	3.150000	2.500000	2.327500	3	1.115789	1.000000	0.123435	1	4	3.684211	4.000000	0.216066	-1	-1	-1	-1	DFA_R20_PwKIS.fsm
4	20	2	2	1	1	7	3.350000	4.500000	3.327500	4	1.294737	2.000000	0.323657	1	6	4.473684	5.000000	0.670360	-1	-1	-1	-1	DFA_R20_rBUCh.fsm
4	20	2	2	1	1	6	3.750000	3.500000	3.187500	3	1.105263	1.000000	0.104709	3	5	3.764706	4.000000	0.297578	-1	-1	-1	-1	DFA_R20_rMckA.fsm
4	20	2	2	1	1	6	3.100000	1.500000	2.190000	3	1.173684	2.000000	0.175097	1	5	4.000000	4.000000	0.315789	-1	-1	-1	-1	DFA_R20_rQixa.fsm
4	20	2	2	1	1	8	4.250000	6.500000	5.787500	3	1.221053	1.500000	0.235346	1	6	3.736842	5.000000	0.825485	-1	-1	-1	-1	DFA_R20_S3JNh.fsm
4	20	2	2	1	1	6	3.400000	4.500000	2.740000	3	1.136842	1.000000	0.128643	4	5	3.625000	4.000000	0.484375	-1	-1	-1	-1	DFA_R20_S9Sq8.fsm
4	20	2	2	1	1	8	5.200000	7.000000	6.060000	4	1.189474	1.000000	0.227258	7	6	3.769231	4.000000	0.792899	-1	-1	-1	-1	DFA_R20_sOLwV.fsm
4	20	2	2	1	1	8	3.900000	5.500000	4.090000	3	1.142105	1.000000	0.153490	2	5	3.833333	4.000000	0.361111	-1	-1	-1	-1	DFA_R20_SqU8o.fsm
4	20	2	2	1	1	7	3.400000	6.500000	3.540000	3	1.163158	2.000000	0.168116	2	6	4.000000	4.000000	0.777778	-1	-1	-1	-1	DFA_R20_tb0Ps.fsm
4	20	2	2	1	1	6	3.750000	4.500000	2.487500	4	1.147368	1.000000	0.199335	1	6	4.105263	4.000000	0.831025	-1	-1	-1	-1	DFA_R20_TRUdA.fsm
4	20	2	2	1	1	7	3.650000	6.000000	4.027500	2	1.089474	1.000000	0.081468	3	5	3.882353	4.000000	0.339100	-1	-1	-1	-1	DFA_R20_uer5X.fsm
4	20	2	2	1	1	5	2.900000	4.000000	1.590000	3	1.152632	1.000000	0.139861	1	5	3.684211	4.000000	0.321330	-1	-1	-1	-1	DFA_R20_ukQnZ.fsm
4	20	2	2	1	1	6	3.150000	4.500000	2.327500	3	1.126316	1.000000	0.120886	0	6	4.000000	4.000000	0.900000	-1	-1	-1	-1	DFA_R20_uPJ7t.fsm
4	20	2	2	1	1	6	3.550000	3.000000	2.047500	3	1.142105	2.000000	0.142964	1	5	3.894737	4.000000	0.515235	-1	-1	-1	-1	DFA_R20_Ur2Ns.fsm
