Correct/IndistMachines	FSMtype	States	Inputs	Outputs	ES	Resets	Symbols	seconds	AlgorithmType	Algorithm	AlgId	fileName
0	4	10	2	2	0	12	188	0.001001	TS	S-method	9	DFA_R10_1WDQu.fsm
0	4	10	2	2	0	0	0	0.000000	TS	Mra-method	10	DFA_R10_1WDQu.fsm
0	4	10	2	2	0	0	0	0.000000	TS	Mrg-method	11	DFA_R10_1WDQu.fsm
0	4	10	2	2	1	0	0	0.000000	TS	PDS-method	0	DFA_R10_1WDQu.fsm
0	4	10	2	2	1	0	0	0.000000	TS	ADS-method	1	DFA_R10_1WDQu.fsm
0	4	10	2	2	1	48	706	0.001000	TS	SVS-method	2	DFA_R10_1WDQu.fsm
0	4	10	2	2	1	44	640	0.001001	TS	W-method	3	DFA_R10_1WDQu.fsm
0	4	10	2	2	1	44	568	0.000000	TS	Wp-method	4	DFA_R10_1WDQu.fsm
0	4	10	2	2	1	39	518	0.000000	TS	HSI-method	5	DFA_R10_1WDQu.fsm
0	4	10	2	2	1	31	475	0.000000	TS	H-method	6	DFA_R10_1WDQu.fsm
0	4	10	2	2	1	26	446	0.000000	TS	SPY-method	7	DFA_R10_1WDQu.fsm
0	4	10	2	2	1	26	420	0.000000	TS	SPYH-method	8	DFA_R10_1WDQu.fsm
0	4	10	2	2	1	17	427	0.002000	TS	S-method	9	DFA_R10_1WDQu.fsm
0	4	10	2	2	1	0	0	0.000000	TS	Mra-method	10	DFA_R10_1WDQu.fsm
0	4	10	2	2	1	0	0	0.000000	TS	Mrg-method	11	DFA_R10_1WDQu.fsm
0	4	10	2	2	2	0	0	0.000000	TS	PDS-method	0	DFA_R10_1WDQu.fsm
0	4	10	2	2	2	0	0	0.000000	TS	ADS-method	1	DFA_R10_1WDQu.fsm
0	4	10	2	2	2	95	1615	0.002002	TS	SVS-method	2	DFA_R10_1WDQu.fsm
0	4	10	2	2	2	88	1456	0.001001	TS	W-method	3	DFA_R10_1WDQu.fsm
0	4	10	2	2	2	88	1314	0.001000	TS	Wp-method	4	DFA_R10_1WDQu.fsm
0	4	10	2	2	2	79	1182	0.001000	TS	HSI-method	5	DFA_R10_1WDQu.fsm
0	4	10	2	2	2	51	901	0.001002	TS	H-method	6	DFA_R10_1WDQu.fsm
0	4	10	2	2	2	47	917	0.000000	TS	SPY-method	7	DFA_R10_1WDQu.fsm
0	4	10	2	2	2	46	878	0.001000	TS	SPYH-method	8	DFA_R10_1WDQu.fsm
0	4	10	2	2	2	31	865	0.003002	TS	S-method	9	DFA_R10_1WDQu.fsm
0	4	10	2	2	2	0	0	0.000000	TS	Mra-method	10	DFA_R10_1WDQu.fsm
0	4	10	2	2	2	0	0	0.000000	TS	Mrg-method	11	DFA_R10_1WDQu.fsm
0	4	10	2	2	0	0	0	0.000000	TS	PDS-method	0	DFA_R10_2EQ4I.fsm
0	4	10	2	2	0	0	0	0.000000	TS	ADS-method	1	DFA_R10_2EQ4I.fsm
0	4	10	2	2	0	25	313	0.001001	TS	SVS-method	2	DFA_R10_2EQ4I.fsm
0	4	10	2	2	0	22	260	0.000000	TS	W-method	3	DFA_R10_2EQ4I.fsm
0	4	10	2	2	0	20	210	0.001002	TS	Wp-method	4	DFA_R10_2EQ4I.fsm
0	4	10	2	2	0	19	202	0.000000	TS	HSI-method	5	DFA_R10_2EQ4I.fsm
0	4	10	2	2	0	15	175	0.000000	TS	H-method	6	DFA_R10_2EQ4I.fsm
0	4	10	2	2	0	16	208	0.000000	TS	SPY-method	7	DFA_R10_2EQ4I.fsm
0	4	10	2	2	0	15	179	0.000000	TS	SPYH-method	8	DFA_R10_2EQ4I.fsm
0	4	10	2	2	0	11	157	0.001001	TS	S-method	9	DFA_R10_2EQ4I.fsm
0	4	10	2	2	0	0	0	0.000000	TS	Mra-method	10	DFA_R10_2EQ4I.fsm
0	4	10	2	2	0	0	0	0.000000	TS	Mrg-method	11	DFA_R10_2EQ4I.fsm
0	4	10	2	2	1	0	0	0.000000	TS	PDS-method	0	DFA_R10_2EQ4I.fsm
0	4	10	2	2	1	0	0	0.000000	TS	ADS-method	1	DFA_R10_2EQ4I.fsm
0	4	10	2	2	1	50	708	0.001001	TS	SVS-method	2	DFA_R10_2EQ4I.fsm
0	4	10	2	2	1	44	608	0.001000	TS	W-method	3	DFA_R10_2EQ4I.fsm
0	4	10	2	2	1	40	494	0.001002	TS	Wp-method	4	DFA_R10_2EQ4I.fsm
0	4	10	2	2	1	37	464	0.000000	TS	HSI-method	5	DFA_R10_2EQ4I.fsm
0	4	10	2	2	1	28	396	0.000999	TS	H-method	6	DFA_R10_2EQ4I.fsm
0	4	10	2	2	1	27	407	0.000000	TS	SPY-method	7	DFA_R10_2EQ4I.fsm
0	4	10	2	2	1	24	388	0.000000	TS	SPYH-method	8	DFA_R10_2EQ4I.fsm
