Correct	FSMtype	States	Inputs	Outputs	Resets	OQs	EQs	symbols	BBresets	BBsymbols	seconds	Algorithm	CEprocessing	AlgId	Teacher	BB	fileName
1	2	30	2	2	537	984	1	5187	0	0	0.171614	SPYlearner	ExtraStates:2+EQ	2	TeacherDFSM		Mealy_R30_uCaOs.fsm
1	2	30	2	2	150	229	25	1052	0	0	0.074549	SPYlearner	ExtraStates:0+EQ	0	TeacherDFSM		Mealy_R30_ZpUmQ.fsm
1	2	30	2	2	270	496	1	2297	0	0	0.120080	SPYlearner	ExtraStates:1+EQ	1	TeacherDFSM		Mealy_R30_ZpUmQ.fsm
1	2	30	2	2	527	951	1	4964	0	0	0.103568	SPYlearner	ExtraStates:2+EQ	2	TeacherDFSM		Mealy_R30_ZpUmQ.fsm
1	2	40	2	2	197	315	33	1393	0	0	0.136091	SPYlearner	ExtraStates:0+EQ	0	TeacherDFSM		Mealy_R40.fsm
1	2	40	2	2	386	716	1	3375	0	0	0.216146	SPYlearner	ExtraStates:1+EQ	1	TeacherDFSM		Mealy_R40.fsm
1	2	40	2	2	781	1401	1	7577	0	0	0.233164	SPYlearner	ExtraStates:2+EQ	2	TeacherDFSM		Mealy_R40.fsm
1	2	40	2	2	220	349	35	1774	0	0	0.148098	SPYlearner	ExtraStates:0+EQ	0	TeacherDFSM		Mealy_R40_2xv51.fsm
1	2	40	2	2	404	694	1	3734	0	0	0.262673	SPYlearner	ExtraStates:1+EQ	1	TeacherDFSM		Mealy_R40_2xv51.fsm
1	2	40	2	2	808	1351	1	8307	0	0	0.309705	SPYlearner	ExtraStates:2+EQ	2	TeacherDFSM		Mealy_R40_2xv51.fsm
1	2	40	2	2	220	350	35	1639	0	0	0.167613	SPYlearner	ExtraStates:0+EQ	0	TeacherDFSM		Mealy_R40_38lGd.fsm
1	2	40	2	2	400	687	1	3528	0	0	0.291191	SPYlearner	ExtraStates:1+EQ	1	TeacherDFSM		Mealy_R40_38lGd.fsm
1	2	40	2	2	805	1399	1	7961	0	0	0.312707	SPYlearner	ExtraStates:2+EQ	2	TeacherDFSM		Mealy_R40_38lGd.fsm
1	2	40	2	2	213	346	31	1650	0	0	0.167611	SPYlearner	ExtraStates:0+EQ	0	TeacherDFSM		Mealy_R40_3bzW7.fsm
1	2	40	2	2	421	682	1	3803	0	0	0.345729	SPYlearner	ExtraStates:1+EQ	1	TeacherDFSM		Mealy_R40_3bzW7.fsm
1	2	40	2	2	834	1340	1	8405	0	0	0.332721	SPYlearner	ExtraStates:2+EQ	2	TeacherDFSM		Mealy_R40_3bzW7.fsm
1	2	40	2	2	208	350	34	1606	0	0	0.156603	SPYlearner	ExtraStates:0+EQ	0	TeacherDFSM		Mealy_R40_D8HJq.fsm
1	2	40	2	2	395	700	1	3544	0	0	0.349731	SPYlearner	ExtraStates:1+EQ	1	TeacherDFSM		Mealy_R40_D8HJq.fsm
1	2	40	2	2	758	1360	1	7569	0	0	0.402267	SPYlearner	ExtraStates:2+EQ	2	TeacherDFSM		Mealy_R40_D8HJq.fsm
1	2	40	2	2	203	337	31	1632	0	0	0.160107	SPYlearner	ExtraStates:0+EQ	0	TeacherDFSM		Mealy_R40_Egr0g.fsm
1	2	40	2	2	422	713	1	3964	0	0	0.307703	SPYlearner	ExtraStates:1+EQ	1	TeacherDFSM		Mealy_R40_Egr0g.fsm
1	2	40	2	2	825	1399	1	8605	0	0	0.353234	SPYlearner	ExtraStates:2+EQ	2	TeacherDFSM		Mealy_R40_Egr0g.fsm
